UPC,Market_Name,MskdName,WEEK_START_parsed,Parent_Company,PRODUCT_TYPE,EST_ACV_avg,UNITS_sum,DOLLARS_sum,RegPrice_avg,AvgPrice_avg,old_Discount_avg,D_avg,old_PR_Avg,DOLLARS_sum_sum,PR_avg,Discount_avg,prediction,DOLLARS_no_discount,Incr.Revenue,COGS_per_unit_zero_discount,COGS_discount,Gross_Profit_discount,COGS_zero_discount,Gross_Profit_zero_discount,Incr. Gross Profit
00-02-28400-04768,NEW_YORK,"Chain112,",2012-10-08T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,352,880,3.206923077,2.5,0.218461538,0.692307692,0.615384615,3124617.94,0,0.218461538,199.6221126,640.1727595,239.8272405,2.2372,787.4944,92.5056,446.6,193.6,-101.1
00-02-28400-04768,NEW_YORK,"Chain112,",2012-10-15T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,317,792.5,3.092307692,2.5,0.186923077,0.615384615,0.615384615,3124617.94,0,0.186923077,168.8490969,522.1333612,270.3666388,2.2372,709.1924,83.3076,377.7,144.4,-61.1
00-02-28400-04768,NEW_YORK,"Chain112,",2012-10-22T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,664,1337,3.092307692,2.038461538,0.333846154,0.846153846,0.923076923,3124617.94,0,0.333846154,196.4345238,607.435989,729.564011,2.2372,1485.5008,-148.5008,439.5,168.0,-316.5
00-02-28400-04768,NEW_YORK,"Chain112,",2012-10-29T00:00:00.000Z,PEPSICO INC,PRETZEL,56.80505833,274,685,3.075833333,2.5,0.1825,0.333333333,0.583333333,3124617.94,0,0.1825,63.46284812,195.2011437,489.7988563,2.2372,612.9928,72.0072,142.0,53.2,18.8
00-02-28400-04768,NEW_YORK,"Chain112,",2012-11-05T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,277,773.12,3.092307692,2.790769231,0.091538462,0.153846154,0.307692308,3124617.94,0,0.091538462,187.8661957,580.940082,192.179918,2.2372,619.7044,153.4156,420.3,160.6,-7.2
00-02-28400-04768,NEW_YORK,"Chain112,",2012-11-12T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,231,644.49,3.092307692,2.79,0.091538462,0.384615385,0.307692308,3124617.94,0,0.091538462,190.1599607,588.0331091,56.45689085,2.2372,516.7932,127.6968,425.4,162.6,-34.9
00-02-28400-04768,NEW_YORK,"Chain112,",2012-11-19T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,235,654.75,3.092307692,2.786923077,0.093076923,0.384615385,0.307692308,3124617.94,0,0.093076923,185.588813,573.897714,80.85228603,2.2372,525.742,129.008,415.2,158.7,-29.7
00-02-28400-04768,NEW_YORK,"Chain112,",2012-11-26T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,236,633.32,3.092307692,2.684615385,0.127692308,0.692307692,0.384615385,3124617.94,0,0.127692308,193.1917013,597.4081841,35.91181587,2.2372,527.9792,105.3408,432.2,165.2,-59.9
00-02-28400-04768,NEW_YORK,"Chain112,",2012-12-03T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,368,920,3.092307692,2.5,0.186923077,0.846153846,1,3124617.94,0,0.186923077,342.4962664,1059.103839,-139.103839,2.2372,823.2896,96.7104,766.2,292.9,-196.2
00-02-28400-04768,NEW_YORK,"Chain112,",2012-12-10T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,326,815,3.092307692,2.5,0.186923077,0.615384615,1,3124617.94,0,0.186923077,210.1793696,649.9392814,165.0607186,2.2372,729.3272,85.6728,470.2,179.7,-94.1
00-02-28400-04768,NEW_YORK,"Chain112,",2012-12-17T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,340,946.39,3.092307692,2.786153846,0.093076923,0.769230769,0.307692308,3124617.94,0,0.093076923,205.0714369,634.1439817,312.2460183,2.2372,760.648,185.742,458.8,175.4,10.4
00-02-28400-04768,NEW_YORK,"Chain112,",2012-12-24T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,264,736.56,3.053846154,2.79,0.08,0.461538462,0.307692308,3124617.94,0,0.08,190.8419594,582.8019837,153.7580163,2.2372,590.6208,145.9392,427.0,155.9,-9.9
00-02-28400-04768,NEW_YORK,"Chain112,",2012-05-21T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,595,1193.5,3.245384615,2.038461538,0.369230769,0.769230769,1,3618223.95,0,0.369230769,203.8947618,661.716923,531.783077,2.2372,1331.134,-137.634,456.2,205.6,-343.2
00-02-28400-04768,NEW_YORK,"Chain112,",2012-05-28T00:00:00.000Z,PEPSICO INC,PRETZEL,55.270395,304,760,3.241666667,2.5,0.228333333,0.5,1,3618223.95,0,0.228333333,70.98272874,230.1023457,529.8976543,2.2372,680.1088,79.8912,158.8,71.3,8.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-06-04T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,274,822,3.245384615,3,0.076153846,0.615384615,0.846153846,3618223.95,0,0.076153846,313.5819032,1017.693884,-195.6938843,2.2372,612.9928,209.0072,701.5,316.1,-107.1
00-02-28400-04768,NEW_YORK,"Chain112,",2012-06-11T00:00:00.000Z,PEPSICO INC,PRETZEL,59.59489083,295,879.5,3.241666667,2.981666667,0.080833333,0.833333333,0.833333333,3618223.95,0,0.080833333,224.3840033,727.3781439,152.1218561,2.2372,659.974,219.526,502.0,225.4,-5.9
00-02-28400-04768,NEW_YORK,"Chain112,",2012-06-18T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,345,862.5,3.245384615,2.5,0.229230769,0.461538462,1,3618223.95,0,0.229230769,199.5835684,647.7254424,214.7745576,2.2372,771.834,90.666,446.5,201.2,-110.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-06-25T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,424,853.5,3.245384615,2.038461538,0.369230769,0.769230769,1,3618223.95,0,0.369230769,205.850557,668.0642307,185.4357693,2.2372,948.5728,-95.0728,460.5,207.5,-302.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-07-02T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,428,861,3.245384615,2.038461538,0.369230769,0.615384615,0.923076923,3618223.95,0,0.369230769,318.4671137,1033.548271,-172.5482713,2.2372,957.5216,-96.5216,712.5,321.1,-417.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-07-09T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,464,933.88,3.245384615,2.037692308,0.369230769,0.461538462,0.923076923,3618223.95,0,0.369230769,194.2523437,630.4235679,303.4564321,2.2372,1038.0608,-104.1808,434.6,195.8,-300.0
00-02-28400-04768,NEW_YORK,"Chain112,",2012-07-16T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,329,823,3.245384615,2.502307692,0.228461538,0.923076923,0.923076923,3618223.95,0,0.228461538,193.5799881,628.2415153,194.7584847,2.2372,736.0388,86.9612,433.1,195.2,-108.2
00-02-28400-04768,NEW_YORK,"Chain112,",2012-07-23T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,266,665,3.245384615,2.5,0.229230769,0.615384615,0.923076923,3618223.95,0,0.229230769,198.154935,643.0889774,21.91102259,2.2372,595.0952,69.9048,443.3,199.8,-129.9
00-02-28400-04768,NEW_YORK,"Chain112,",2012-07-30T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,348,870,3.245384615,2.5,0.229230769,0.461538462,0.923076923,3618223.95,0,0.229230769,320.6285611,1040.562999,-170.5629994,2.2372,778.5456,91.4544,717.3,323.3,-231.8
00-02-28400-04768,NEW_YORK,"Chain112,",2012-08-06T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,278,695,3.245384615,2.5,0.229230769,0.384615385,0.923076923,3618223.95,0,0.229230769,198.0902682,642.8791087,52.12089127,2.2372,621.9416,73.0584,443.2,199.7,-126.7
00-02-28400-04768,NEW_YORK,"Chain112,",2012-08-13T00:00:00.000Z,PEPSICO INC,PRETZEL,56.80505833,313,782.5,3.241666667,2.5,0.228333333,0.416666667,0.666666667,3618223.95,0,0.228333333,64.86612463,210.274354,572.225646,2.2372,700.2436,82.2564,145.1,65.2,17.1
00-02-28400-04768,NEW_YORK,"Chain112,",2012-08-20T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,340,850,3.245384615,2.5,0.229230769,0.461538462,0.692307692,3618223.95,0,0.229230769,185.3318711,601.4732033,248.5267967,2.2372,760.648,89.352,414.6,186.8,-97.5
00-02-28400-04768,NEW_YORK,"Chain112,",2012-08-27T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,519,1041.5,3.206923077,2.038461538,0.358461538,0.692307692,0.923076923,3618223.95,0,0.358461538,202.5175557,649.458223,392.041777,2.2372,1161.1068,-119.6068,453.1,196.4,-316.0
00-02-28400-04768,NEW_YORK,"Chain112,",2012-09-03T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,334,835,3.206923077,2.5,0.218461538,0.384615385,0.692307692,3618223.95,0,0.218461538,326.6567494,1047.563068,-212.563068,2.2372,747.2248,87.7752,730.8,316.8,-229.0
00-02-28400-04768,NEW_YORK,"Chain112,",2012-09-10T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,287,717.5,3.206923077,2.5,0.218461538,0.615384615,0.692307692,3618223.95,0,0.218461538,205.9867328,660.583607,56.91639299,2.2372,642.0764,75.4236,460.8,199.8,-124.3
00-02-28400-04768,NEW_YORK,"Chain112,",2012-09-17T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,215,578.66,3.206923077,2.690769231,0.156923077,0.461538462,0.538461538,3618223.95,0,0.156923077,187.8165883,602.3133513,-23.65335125,2.2372,480.998,97.662,420.2,182.1,-84.5
00-02-28400-04768,NEW_YORK,"Chain112,",2012-09-24T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,279,697.5,3.206923077,2.5,0.218461538,0.461538462,0.692307692,3618223.95,0,0.218461538,183.9985546,590.069211,107.430789,2.2372,624.1788,73.3212,411.6,178.4,-105.1
00-02-28400-04768,NEW_YORK,"Chain112,",2012-10-01T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,433,1082.5,3.206923077,2.5,0.218461538,0.461538462,0.692307692,3618223.95,0,0.218461538,318.9072267,1022.710945,59.78905535,2.2372,968.7076,113.7924,713.5,309.3,-195.5
00-02-28400-04768,NEW_YORK,"Chain112,",2012-10-08T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,352,880,3.206923077,2.5,0.218461538,0.692307692,0.615384615,3618223.95,0,0.218461538,199.6221126,640.1727595,239.8272405,2.2372,787.4944,92.5056,446.6,193.6,-101.1
00-02-28400-04768,NEW_YORK,"Chain112,",2012-10-15T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,317,792.5,3.092307692,2.5,0.186923077,0.615384615,0.615384615,3618223.95,0,0.186923077,168.8490969,522.1333612,270.3666388,2.2372,709.1924,83.3076,377.7,144.4,-61.1
00-02-28400-04768,NEW_YORK,"Chain112,",2012-10-22T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,664,1337,3.092307692,2.038461538,0.333846154,0.846153846,0.923076923,3618223.95,0,0.333846154,196.4345238,607.435989,729.564011,2.2372,1485.5008,-148.5008,439.5,168.0,-316.5
00-02-28400-04768,NEW_YORK,"Chain112,",2012-10-29T00:00:00.000Z,PEPSICO INC,PRETZEL,56.80505833,274,685,3.075833333,2.5,0.1825,0.333333333,0.583333333,3618223.95,0,0.1825,63.46284812,195.2011437,489.7988563,2.2372,612.9928,72.0072,142.0,53.2,18.8
00-02-28400-04768,NEW_YORK,"Chain112,",2012-11-05T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,277,773.12,3.092307692,2.790769231,0.091538462,0.153846154,0.307692308,3618223.95,0,0.091538462,187.8661957,580.940082,192.179918,2.2372,619.7044,153.4156,420.3,160.6,-7.2
00-02-28400-04768,NEW_YORK,"Chain112,",2011-03-14T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,532,1058.68,3.037692308,1.99,0.344615385,0.769230769,0.923076923,507336.43,0,0.344615385,222.4242406,675.6564048,383.0235952,2.2372,1190.1904,-131.5104,497.6,178.0,-309.6
00-02-28400-04768,NEW_YORK,"Chain112,",2011-03-21T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,497,989.03,3.037692308,1.99,0.344615385,0.923076923,0.923076923,507336.43,0,0.344615385,223.5080552,678.9487,310.0813,2.2372,1111.8884,-122.8584,500.0,178.9,-301.8
00-02-28400-04768,NEW_YORK,"Chain112,",2011-03-28T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,521,1047,3.037692308,2.038461538,0.323846154,1.230769231,0.923076923,507336.43,0,0.323846154,236.0548106,717.0618824,329.9381176,2.2372,1165.5812,-118.5812,528.1,189.0,-307.5
00-02-28400-04768,NEW_YORK,"Chain112,",2011-04-04T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,538,1084,3.037692308,2.038461538,0.323846154,0.769230769,0.923076923,507336.43,0,0.323846154,320.8449313,974.6281796,109.3718204,2.2372,1203.6136,-119.6136,717.8,256.8,-376.4
00-02-28400-04768,NEW_YORK,"Chain112,",2011-04-11T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,593,1179.56,3.037692308,1.989230769,0.344615385,0.615384615,0.923076923,507336.43,0,0.344615385,201.6797486,612.641021,566.918979,2.2372,1326.6596,-147.0996,451.2,161.4,-308.5
00-02-28400-04768,NEW_YORK,"Chain112,",2011-04-18T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,641,1288.5,3.037692308,2.038461538,0.323846154,1.230769231,0.923076923,507336.43,0,0.323846154,218.2046545,662.8386005,625.6613995,2.2372,1434.0452,-145.5452,488.2,174.7,-320.2
00-02-28400-04768,NEW_YORK,"Chain112,",2011-04-25T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,297,742.5,3.29,2.5,0.24,1.230769231,0,507336.43,0,0.24,248.5173655,817.6221326,-75.1221326,2.2372,664.4484,78.0516,556.0,261.6,-183.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-02-06T00:00:00.000Z,PEPSICO INC,PRETZEL,58.015975,249,747,3.29,3,0.09,0.666666667,0.916666667,507336.43,0,0.09,87.64527757,288.3529632,458.6470368,2.2372,557.0628,189.9372,196.1,92.3,97.7
00-02-28400-04768,NEW_YORK,"Chain112,",2012-02-13T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,261,783,3.287692308,3,0.089230769,1,0.846153846,507336.43,0,0.089230769,212.5825341,698.9059622,84.0940378,2.2372,583.9092,199.0908,475.6,223.3,-24.2
00-02-28400-04768,NEW_YORK,"Chain112,",2012-02-20T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,266,798,3.287692308,3,0.089230769,1,0.846153846,507336.43,0,0.089230769,214.3538751,704.7295864,93.27041361,2.2372,595.0952,202.9048,479.6,225.2,-22.3
00-02-28400-04768,NEW_YORK,"Chain112,",2012-02-27T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,362,1082,3.287692308,2.988461538,0.092307692,0.769230769,0.846153846,507336.43,0,0.092307692,212.675104,699.2103034,382.7896966,2.2372,809.8664,272.1336,475.8,223.4,48.7
00-02-28400-04768,NEW_YORK,"Chain112,",2012-03-05T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,398,995,3.287692308,2.5,0.239230769,0.769230769,1,507336.43,0,0.239230769,232.422451,764.1335044,230.8664956,2.2372,890.4056,104.5944,520.0,244.2,-139.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-03-12T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,359,897.5,3.287692308,2.5,0.239230769,0.923076923,1,507336.43,0,0.239230769,223.6029719,735.1377706,162.3622294,2.2372,803.1548,94.3452,500.2,234.9,-140.5
00-02-28400-04768,NEW_YORK,"Chain112,",2012-03-19T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,236,634.84,3.287692308,2.69,0.179230769,0.615384615,1,507336.43,0,0.179230769,214.679925,705.8015381,-70.9615381,2.2372,527.9792,106.8608,480.3,225.5,-118.7
00-02-28400-04768,NEW_YORK,"Chain112,",2012-03-26T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,263,789,3.287692308,3,0.089230769,0.769230769,0.846153846,507336.43,0,0.089230769,205.3616386,675.1658797,113.8341203,2.2372,588.3836,200.6164,459.4,215.7,-15.1
00-02-28400-04768,NEW_YORK,"Chain112,",2012-04-02T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,291,863.63,3.267692308,2.969230769,0.091538462,0.923076923,0.846153846,507336.43,0,0.091538462,334.7295164,1093.793066,-230.1630659,2.2372,651.0252,212.6048,748.9,344.9,-132.3
00-02-28400-04768,NEW_YORK,"Chain112,",2012-04-09T00:00:00.000Z,PEPSICO INC,PRETZEL,54.45455833,518,1037.66,3.265833333,2.0275,0.376666667,1,1,507336.43,0,0.376666667,162.1905964,529.6874559,507.9725441,2.2372,1158.8696,-121.2096,362.9,166.8,-288.0
00-02-28400-04768,NEW_YORK,"Chain112,",2012-04-16T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,341,855,3.267692308,2.538461538,0.223076923,0.769230769,1,507336.43,0,0.223076923,195.1478955,637.6832769,217.3167231,2.2372,762.8852,92.1148,436.6,201.1,-109.0
00-02-28400-04768,NEW_YORK,"Chain112,",2012-04-23T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,241,723,3.267692308,3,0.083076923,0.923076923,0.846153846,507336.43,0,0.083076923,210.6703431,688.4058597,34.59414027,2.2372,539.1652,183.8348,471.3,217.1,-33.3
00-02-28400-04768,NEW_YORK,"Chain112,",2012-04-30T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,298,894,3.245384615,3,0.076153846,0.615384615,0.846153846,507336.43,0,0.076153846,331.5851384,1076.121307,-182.121307,2.2372,666.6856,227.3144,741.8,334.3,-107.0
00-02-28400-04768,NEW_YORK,"Chain112,",2012-05-07T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,277,831,3.245384615,3,0.076153846,0.461538462,0.846153846,507336.43,0,0.076153846,207.0362246,671.9121782,159.0878218,2.2372,619.7044,211.2956,463.2,208.7,2.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-05-14T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,231,692,3.245384615,2.993076923,0.078461538,0.846153846,0.846153846,507336.43,0,0.078461538,207.1014367,672.1238164,19.87618358,2.2372,516.7932,175.2068,463.3,208.8,-33.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-05-21T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,595,1193.5,3.245384615,2.038461538,0.369230769,0.769230769,1,507336.43,0,0.369230769,203.8947618,661.716923,531.783077,2.2372,1331.134,-137.634,456.2,205.6,-343.2
00-02-28400-04768,NEW_YORK,"Chain112,",2012-05-28T00:00:00.000Z,PEPSICO INC,PRETZEL,55.270395,304,760,3.241666667,2.5,0.228333333,0.5,1,507336.43,0,0.228333333,70.98272874,230.1023457,529.8976543,2.2372,680.1088,79.8912,158.8,71.3,8.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-06-04T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,274,822,3.245384615,3,0.076153846,0.615384615,0.846153846,507336.43,0,0.076153846,313.5819032,1017.693884,-195.6938843,2.2372,612.9928,209.0072,701.5,316.1,-107.1
00-02-28400-04768,NEW_YORK,"Chain112,",2012-06-11T00:00:00.000Z,PEPSICO INC,PRETZEL,59.59489083,295,879.5,3.241666667,2.981666667,0.080833333,0.833333333,0.833333333,507336.43,0,0.080833333,224.3840033,727.3781439,152.1218561,2.2372,659.974,219.526,502.0,225.4,-5.9
00-02-28400-04768,NEW_YORK,"Chain112,",2012-06-18T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,345,862.5,3.245384615,2.5,0.229230769,0.461538462,1,507336.43,0,0.229230769,199.5835684,647.7254424,214.7745576,2.2372,771.834,90.666,446.5,201.2,-110.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-06-25T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,424,853.5,3.245384615,2.038461538,0.369230769,0.769230769,1,507336.43,0,0.369230769,205.850557,668.0642307,185.4357693,2.2372,948.5728,-95.0728,460.5,207.5,-302.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-07-02T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,428,861,3.245384615,2.038461538,0.369230769,0.615384615,0.923076923,507336.43,0,0.369230769,318.4671137,1033.548271,-172.5482713,2.2372,957.5216,-96.5216,712.5,321.1,-417.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-07-09T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,464,933.88,3.245384615,2.037692308,0.369230769,0.461538462,0.923076923,507336.43,0,0.369230769,194.2523437,630.4235679,303.4564321,2.2372,1038.0608,-104.1808,434.6,195.8,-300.0
00-02-28400-04768,NEW_YORK,"Chain112,",2011-10-10T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,198,651.42,3.29,3.29,0,0.769230769,0,507336.43,0,0,197.9812477,651.3583049,0.061695113,2.2372,442.9656,208.4544,442.9,208.4,0.0
00-02-28400-04768,NEW_YORK,"Chain112,",2011-10-17T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,172,564.14,3.29,3.283076923,0.003076923,1.153846154,0,507336.43,0,0.003076923,175.5710906,577.628888,-13.48888799,2.2372,384.7984,179.3416,392.8,184.8,-5.5
00-02-28400-04768,NEW_YORK,"Chain112,",2011-10-24T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,314,942,3.29,3,0.09,0.923076923,0.846153846,507336.43,0,0.09,197.3037022,649.1291803,292.8708197,2.2372,702.4808,239.5192,441.4,207.7,31.8
00-02-28400-04768,NEW_YORK,"Chain112,",2011-10-31T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,272,816,3.29,3,0.09,0.769230769,0.846153846,507336.43,0,0.09,326.5798727,1074.447781,-258.447781,2.2372,608.5184,207.4816,730.6,343.8,-136.3
00-02-28400-04768,NEW_YORK,"Chain112,",2011-11-07T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,250,750.87,3.29,3.022307692,0.083076923,0.923076923,0.769230769,507336.43,0,0.083076923,219.9265627,723.5583911,27.31160885,2.2372,559.3,191.57,492.0,231.5,-40.0
00-02-28400-04768,NEW_YORK,"Chain112,",2011-11-14T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,203,665.17,3.29,3.278461538,0.003076923,0.923076923,0,507336.43,0,0.003076923,207.5658385,682.8916086,-17.72160858,2.2372,454.1516,211.0184,464.4,218.5,-7.5
00-02-28400-04768,NEW_YORK,"Chain112,",2011-11-21T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,248,741.52,3.29,2.99,0.09,0.846153846,0.846153846,507336.43,0,0.09,202.0901326,664.8765363,76.64346369,2.2372,554.8256,186.6944,452.1,212.8,-26.1
00-02-28400-04768,NEW_YORK,"Chain112,",2011-11-28T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,216,645.84,3.29,2.99,0.09,0.692307692,0.846153846,507336.43,0,0.09,199.7103516,657.0470568,-11.20705684,2.2372,483.2352,162.6048,446.8,210.3,-47.7
00-02-28400-04768,NEW_YORK,"Chain112,",2011-12-05T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,239,711.18,3.29,2.979230769,0.093076923,0.769230769,0.846153846,507336.43,0,0.093076923,233.8461592,769.3538639,-58.1738639,2.2372,534.6908,176.4892,523.2,246.2,-69.7
00-02-28400-04768,NEW_YORK,"Chain112,",2011-12-12T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,379,947,3.29,2.499230769,0.24,1.230769231,1,507336.43,0,0.24,252.3074176,830.0914038,116.9085962,2.2372,847.8988,99.1012,564.5,265.6,-166.5
00-02-28400-04768,NEW_YORK,"Chain112,",2011-12-19T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,262,860.24,3.288461538,3.283846154,0.000769,1,0,507336.43,0,0.000769,242.3028196,796.8035028,63.43649723,2.2372,586.1464,274.0936,542.1,254.7,19.4
00-02-28400-04768,NEW_YORK,"Chain112,",2011-12-26T00:00:00.000Z,PEPSICO INC,PRETZEL,54.45455833,219,657,3.2875,3,0.089166667,1.25,0.833333333,507336.43,0,0.089166667,217.2963524,714.3617584,-57.3617584,2.2372,489.9468,167.0532,486.1,228.2,-61.2
00-02-28400-04768,NEW_YORK,"Chain112,",2012-01-02T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,248,744,3.287692308,3,0.089230769,0.769230769,0.846153846,507336.43,0,0.089230769,330.1291334,1085.363013,-341.3630125,2.2372,554.8256,189.1744,738.6,346.8,-157.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-01-09T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,181,591.66,3.287692308,3.267692308,0.006153846,0.923076923,0,507336.43,0,0.006153846,197.7585221,650.1691718,-58.50917177,2.2372,404.9332,186.7268,442.4,207.7,-21.0
00-02-28400-04768,NEW_YORK,"Chain112,",2012-01-16T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,646,1296.3,3.287692308,2.025384615,0.382307692,0.769230769,1,507336.43,0,0.382307692,190.1006525,624.992453,671.307547,2.2372,1445.2312,-148.9312,425.3,199.7,-348.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-01-23T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,212,630.01,3.287692308,2.978461538,0.095384615,0.846153846,0.846153846,507336.43,0,0.095384615,210.7436638,692.8603225,-62.8503225,2.2372,474.2864,155.7236,471.5,221.4,-65.7
00-02-28400-04768,NEW_YORK,"Chain112,",2012-01-30T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,926,2315,3.287692308,2.5,0.239230769,0.846153846,1,507336.43,0,0.239230769,339.6665629,1116.719146,1198.280854,2.2372,2071.6472,243.3528,759.9,356.8,-113.5
00-02-28400-04768,NEW_YORK,"Chain112,",2012-02-27T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,362,1082,3.287692308,2.988461538,0.092307692,0.769230769,0.846153846,3618223.95,0,0.092307692,212.675104,699.2103034,382.7896966,2.2372,809.8664,272.1336,475.8,223.4,48.7
00-02-28400-04768,NEW_YORK,"Chain112,",2012-03-05T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,398,995,3.287692308,2.5,0.239230769,0.769230769,1,3618223.95,0,0.239230769,232.422451,764.1335044,230.8664956,2.2372,890.4056,104.5944,520.0,244.2,-139.6
00-02-28400-04768,NEW_YORK,"Chain112,",2012-03-12T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,359,897.5,3.287692308,2.5,0.239230769,0.923076923,1,3618223.95,0,0.239230769,223.6029719,735.1377706,162.3622294,2.2372,803.1548,94.3452,500.2,234.9,-140.5
00-02-28400-04768,NEW_YORK,"Chain112,",2012-03-19T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,236,634.84,3.287692308,2.69,0.179230769,0.615384615,1,3618223.95,0,0.179230769,214.679925,705.8015381,-70.9615381,2.2372,527.9792,106.8608,480.3,225.5,-118.7
