UPC,Market_Name,MskdName,WEEK_START_parsed,Parent_Company,PRODUCT_TYPE,EST_ACV_avg,UNITS_sum,DOLLARS_sum,RegPrice_avg,AvgPrice_avg,Discount_avg,D_avg,PR_avg,prediction,Revenue_Baseline,Incr. Revenue,COGS_per_unit_zero_discount,COGS_discount,Gross_Profit_discount,COGS_zero_discount,Gross_Profit_zero_discount,Incr. Gross Profit
00-01-28400-01179,NEW_YORK,"Chain112,",2011-02-21T00:00:00.000Z,PEPSICO INC,PRETZEL,56.42153111,56,136.94,2.611111111,2.47,0.044444444,0,0.444444444,27.11429499,70.79843692,66.14156308,1.7,95.2,41.74,46.09430149,24.70413544,17.03586456
00-01-28400-01179,NEW_YORK,"Chain112,",2011-02-28T00:00:00.000Z,PEPSICO INC,PRETZEL,60.45842111,65,129.35,2.611111111,1.99,0.225555556,0,1,24.65714595,64.38254776,64.96745224,1.7,110.5,18.85,41.91714811,22.46539964,-3.615399643
00-01-28400-01179,NEW_YORK,"Chain112,",2011-03-07T00:00:00.000Z,PEPSICO INC,PRETZEL,59.48323,76,150.73,2.625,1.98625,0.23125,0,1,16.34130556,42.8959271,107.8340729,1.7,129.2,21.53,27.78021946,15.11570765,6.414292354
00-01-28400-01775,NEW_YORK,"Chain112,",2012-01-23T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,190,760,4.29,4,0.07,0,1,157.93724,677.5507596,82.4492404,2.72,516.8,243.2,429.5892928,247.9614668,-4.7614668
00-01-28400-01775,NEW_YORK,"Chain112,",2012-02-20T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,163,650.37,4.29,3.99,0.07,0,0.923076923,151.81125,651.2702625,-0.9002625,2.72,443.36,207.01,412.9266,238.3436625,-31.3336625
00-01-28400-02215,NEW_YORK,"Chain112,",2011-01-31T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,54.38147917,193,482.5,3.844166667,2.5,0.344166667,0.416666667,1,133.38966,512.7720847,-30.27208465,2.04,393.72,88.78,272.1149064,240.6571783,-151.8771783
00-01-28400-02215,NEW_YORK,"Chain112,",2011-03-21T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,57.43856,146,437.95,3.885833333,3,0.2275,0.833333333,0.916666667,94.0448,365.4424187,72.50758133,2.04,297.84,140.11,191.851392,173.5910267,-33.48102667
00-01-28400-02215,NEW_YORK,"Chain112,",2011-03-28T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,152,454.48,3.855384615,2.99,0.220769231,0.692307692,0.923076923,115.854225,446.6625967,7.817403308,2.04,310.08,144.4,236.342619,210.3199777,-65.91997769
00-01-28400-02215,NEW_YORK,"Chain112,",2011-04-04T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,167,501,3.855384615,3,0.220769231,1.076923077,0.923076923,133.67361,515.3631795,-14.36317948,2.04,340.68,160.32,272.6941644,242.6690151,-82.34901508
00-01-28400-02215,NEW_YORK,"Chain112,",2011-04-18T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,310,775,3.893846154,2.5,0.353076923,0.846153846,1,113.37415,441.4614979,333.5385021,2.04,632.4,142.6,231.283266,210.1782319,-67.57823192
00-01-28400-02215,NEW_YORK,"Chain112,",2011-04-25T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.7613925,90,270,3.885833333,3,0.2275,0.666666667,0.916666667,94.03933,365.4211632,-95.42116316,2.04,183.6,86.4,191.8402332,173.58093,-87.18092996
00-01-28400-02215,NEW_YORK,"Chain112,",2011-05-02T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,189,567,3.893846154,3,0.229230769,0.692307692,0.923076923,143.67155,559.4349124,7.565087615,2.04,385.56,181.44,293.089962,266.3449504,-84.90495038
00-01-28400-02215,NEW_YORK,"Chain112,",2011-05-09T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,126,377.95,3.893846154,3,0.229230769,0.769230769,0.846153846,118.61025,461.8500658,-83.90006577,2.04,257.04,120.91,241.96491,219.8851558,-98.97515577
00-01-28400-02215,NEW_YORK,"Chain112,",2011-05-16T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,133,396.69,3.893846154,2.983846154,0.230769231,1,0.846153846,104.46755,406.7805678,-10.09056777,2.04,271.32,125.37,213.113802,193.6667658,-68.29676577
00-01-28400-02215,NEW_YORK,"Chain112,",2011-05-23T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,57.43856,260,650,3.9275,2.5,0.359166667,0.75,1,110.866974,435.4300404,214.5699596,2.04,530.4,119.6,226.168627,209.2614134,-89.66141342
00-01-28400-02215,NEW_YORK,"Chain112,",2011-05-30T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,57.43856,128,320,3.9275,2.5,0.359166667,1.166666667,0.75,103.18028,405.2405497,-85.2405497,2.04,261.12,58.88,210.4877712,194.7527785,-135.8727785
00-01-28400-02215,NEW_YORK,"Chain112,",2011-06-06T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,57.43856,99,296.01,3.9275,2.99,0.236666667,0.666666667,0.666666667,100.41908,394.3959367,-98.3859367,2.04,201.96,94.05,204.8549232,189.5410135,-95.4910135
00-01-28400-02215,NEW_YORK,"Chain112,",2011-06-13T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,57.43856,126,377.74,3.9275,3.010833333,0.231666667,0.583333333,0.666666667,105.27455,413.4657951,-35.72579513,2.04,257.04,120.7,214.760082,198.7057131,-78.00571313
00-01-28400-02215,NEW_YORK,"Chain112,",2011-06-20T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,57.43856,120,358.8,3.9275,2.99,0.236666667,0.5,0.666666667,98.29824,386.0663376,-27.2663376,2.04,244.8,114,200.5284096,185.537928,-71.537928
00-01-28400-02215,NEW_YORK,"Chain112,",2011-06-27T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,58.45525,137,413.63,3.921818182,3.080909091,0.212727273,0.818181818,0.636363636,101.66275,398.7028214,14.92717864,2.04,279.48,134.15,207.39201,191.3108114,-57.16081136
00-01-28400-02215,NEW_YORK,"Chain112,",2011-07-04T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,57.43856,181,541.19,3.9275,2.99,0.236666667,1,0.5,103.4892,406.453833,134.736167,2.04,369.24,171.95,211.117968,195.335865,-23.385865
00-01-28400-02215,NEW_YORK,"Chain112,",2011-07-11T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,57.43856,126,376.74,3.9275,2.99,0.236666667,0.416666667,0.333333333,104.94118,412.1564845,-35.41648445,2.04,257.04,119.7,214.0800072,198.0764773,-78.37647725
00-01-28400-02215,NEW_YORK,"Chain112,",2011-11-21T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,57.43856,335,679,3.5525,2.083333333,0.418333333,0.833333333,0.916666667,115.03852,408.6743423,270.3256577,2.04,683.4,-4.4,234.6785808,173.9957615,-178.3957615
00-01-28400-02215,NEW_YORK,"Chain112,",2011-12-26T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,55.56479364,174,435.5,3.558181818,2.545454545,0.281818182,0.909090909,0.909090909,117.21519,417.0729579,18.42704213,2.04,354.96,80.54,239.1189876,177.9539703,-97.41397027
00-01-28400-02215,NEW_YORK,"Chain112,",2012-01-30T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,61.17242909,241,602.5,3.512727273,2.5,0.284545455,1.090909091,1,123.62508,434.2611901,168.2388099,2.04,491.64,110.86,252.1951632,182.0660269,-71.20602691
00-01-28400-02215,NEW_YORK,"Chain112,",2012-03-26T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,109,327,3.547692308,3,0.153076923,0.769230769,1,95.89377,340.2015902,-13.20159018,2.04,222.36,104.64,195.6232908,144.5782994,-39.93829938
00-01-28400-02215,NEW_YORK,"Chain112,",2012-04-02T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,144,432,3.547692308,3,0.153076923,0.923076923,1,130.04373,461.3551406,-29.35514058,2.04,293.76,138.24,265.2892092,196.0659314,-57.82593138
00-01-28400-02215,NEW_YORK,"Chain112,",2012-04-16T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,59.59489083,152,354.16,3.510833333,2.33,0.334166667,0.833333333,1,85.408516,299.8550649,54.30493508,2.04,310.08,44.08,174.2333726,125.6216923,-81.54169228
00-01-28400-02215,NEW_YORK,"Chain112,",2012-04-23T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,97,291,3.547692308,3,0.153076923,0.923076923,1,96.796265,343.4033648,-52.40336475,2.04,197.88,93.12,197.4643806,145.9389842,-52.81898415
00-01-28400-02215,NEW_YORK,"Chain112,",2012-04-30T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,145,435,3.547692308,3,0.153076923,0.615384615,1,134.33228,476.5695964,-41.56959643,2.04,295.8,139.2,274.0378512,202.5317452,-63.33174523
00-01-28400-02215,NEW_YORK,"Chain112,",2012-05-07T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,58.015975,116,348,3.5525,3,0.154166667,0.666666667,1,95.93232,340.7995668,7.2004332,2.04,236.64,111.36,195.7019328,145.097634,-33.737634
00-01-28400-02215,NEW_YORK,"Chain112,",2012-05-14T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,92,274.14,3.509230769,2.986923077,0.148461538,0.769230769,0.923076923,102.62738,360.1431597,-86.00315966,2.04,187.68,86.46,209.3598552,150.7833045,-64.32330446
00-01-28400-02215,NEW_YORK,"Chain112,",2012-05-21T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,133,356.06,3.509230769,2.679230769,0.236923077,0.615384615,1,119.772514,420.3093914,-64.24939144,2.04,271.32,84.74,244.3359286,175.9734629,-91.23346288
00-01-28400-02215,NEW_YORK,"Chain112,",2012-05-28T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,55.270395,134,335,3.510833333,2.5,0.284166667,0.583333333,1,111.94283,393.012619,-58.01261899,2.04,273.36,61.64,228.3633732,164.6492458,-103.0092458
00-01-28400-02215,NEW_YORK,"Chain112,",2012-06-04T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,99,297,3.509230769,3,0.144615385,0.307692308,0.923076923,105.56703,370.4590699,-73.45906989,2.04,201.96,95.04,215.3567412,155.1023287,-60.06232869
00-01-28400-02215,NEW_YORK,"Chain112,",2012-06-11T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,110,227,3.509230769,2.076923077,0.410769231,0.461538462,0.923076923,115.8191,406.4359494,-179.4359494,2.04,224.4,2.6,236.270964,170.1649854,-167.5649854
00-01-28400-02215,NEW_YORK,"Chain112,",2012-06-18T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,121,363,3.509230769,3,0.144615385,0.692307692,0.923076923,104.52751,366.8111543,-3.811154323,2.04,246.84,116.16,213.2361204,153.5750339,-37.41503392
00-01-28400-02215,NEW_YORK,"Chain112,",2012-06-25T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,110,330,3.509230769,3,0.144615385,0.384615385,0.923076923,105.66227,370.793289,-40.79328903,2.04,224.4,105.6,215.5510308,155.2422582,-49.64225823
00-01-28400-02215,NEW_YORK,"Chain112,",2012-07-02T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,128,384,3.509230769,3,0.144615385,0.153846154,0.923076923,104.76254,367.6359288,16.36407117,2.04,261.12,122.88,213.7155816,153.9203472,-31.04034723
00-01-28400-02215,NEW_YORK,"Chain112,",2012-07-09T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.80505833,102,306,3.510833333,3,0.145,0.5,0.916666667,93.08094,326.7916669,-20.79166685,2.04,208.08,97.92,189.8851176,136.9065493,-38.98654925
00-01-28400-02215,NEW_YORK,"Chain112,",2012-07-16T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,102,306,3.509230769,3,0.144615385,0.615384615,0.923076923,102.037926,358.0746295,-52.07462955,2.04,208.08,97.92,208.157369,149.9172605,-51.99726051
00-01-28400-02215,NEW_YORK,"Chain112,",2012-08-13T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.80505833,73,219,3.494166667,3,0.140833333,0.25,0.916666667,82.56067,288.4807411,-69.48074109,2.04,148.92,70.08,168.4237668,120.0569743,-49.97697429
00-01-28400-02215,NEW_YORK,"Chain112,",2012-08-20T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,94,280,3.493846154,2.986153846,0.144615385,0.384615385,0.923076923,110.49363,386.0477442,-106.0477442,2.04,191.76,88.24,225.4070052,160.640739,-72.400739
00-01-28400-02215,NEW_YORK,"Chain112,",2012-08-27T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,210,424,3.493846154,2.038461538,0.418461538,0.769230769,1,107.770256,376.5326944,47.46730558,2.04,428.4,-4.4,219.8513222,156.6813722,-161.0813722
00-01-28400-02215,NEW_YORK,"Chain112,",2012-09-03T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,58.015975,85,255,3.494166667,3,0.140833333,0.416666667,0.916666667,106.92606,373.6174747,-118.6174747,2.04,173.4,81.6,218.1291624,155.4883123,-73.88831225
00-01-28400-02215,NEW_YORK,"Chain112,",2012-09-10T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,98,294,3.493846154,3,0.140769231,0.846153846,0.923076923,104.16789,363.9465818,-69.94658183,2.04,199.92,94.08,212.5024956,151.4440862,-57.36408623
00-01-28400-02215,NEW_YORK,"Chain112,",2012-09-17T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,98,294,3.493846154,3,0.140769231,0.692307692,0.923076923,99.45169,347.4689046,-53.4689046,2.04,199.92,94.08,202.8814476,144.587457,-50.507457
00-01-28400-02215,NEW_YORK,"Chain112,",2012-09-24T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,83,249,3.493846154,3,0.140769231,0.692307692,0.923076923,104.306465,364.4307416,-115.4307416,2.04,169.32,79.68,212.7851886,151.645553,-71.96555296
00-01-28400-02215,NEW_YORK,"Chain112,",2012-10-01T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,111,333,3.493846154,3,0.140769231,1.076923077,0.923076923,112.67485,393.6685913,-60.66859131,2.04,226.44,106.56,229.856694,163.8118973,-57.25189731
00-01-28400-02215,NEW_YORK,"Chain112,",2012-10-08T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,85,255,3.493846154,3,0.140769231,0.769230769,0.923076923,99.56616,347.8688452,-92.86884517,2.04,173.4,81.6,203.1149664,144.7538788,-63.15387877
00-01-28400-02215,NEW_YORK,"Chain112,",2012-10-22T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,115,345,3.493846154,3,0.140769231,0.615384615,0.615384615,109.947296,384.1389373,-39.13893726,2.04,234.6,110.4,224.2924838,159.8464534,-49.44645342
00-01-28400-02215,NEW_YORK,"Chain112,",2012-10-29T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,61.492672,108,324,3.515,3,0.146,0,0.5,58.165394,204.4513599,119.5486401,2.04,220.32,103.68,118.6574038,85.79395615,17.88604385
00-01-28400-02215,NEW_YORK,"Chain112,",2012-11-12T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,97,291,3.493846154,3,0.140769231,0.461538462,0.461538462,125.01408,436.7799626,-145.7799626,2.04,197.88,93.12,255.0287232,181.7512394,-88.63123938
00-01-28400-02215,NEW_YORK,"Chain112,",2012-11-19T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,226,455,3.493846154,2.076923077,0.406923077,0.615384615,0.923076923,118.26037,413.1835389,41.81646112,2.04,461.04,-6.04,241.2511548,171.9323841,-177.9723841
00-01-28400-02215,NEW_YORK,"Chain112,",2012-12-10T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,100,295.5,3.478461538,2.943846154,0.151538462,1.076923077,0.538461538,118.16068,411.0173807,-115.5173807,2.04,204,91.5,241.0477872,169.9695935,-78.46959354
00-01-28400-02215,NEW_YORK,"Chain112,",2012-12-17T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,147,367.5,3.478461538,2.5,0.277692308,0.769230769,1,131.71713,458.1729707,-90.67297066,2.04,299.88,67.62,268.7029452,189.4700255,-121.8500255
00-01-28400-02215,NEW_YORK,"Chain112,",2012-12-24T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,134,402,3.478461538,3,0.136923077,0.538461538,0.461538462,138.40187,481.4255816,-79.42558165,2.04,273.36,128.64,282.3398148,199.0857668,-70.44576685
00-01-28400-02333,NEW_YORK,"Chain112,",2010-12-27T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,505,1261.67,3.052307692,2.498461538,0.175384615,1.692307692,1,215.6341284,658.1817087,603.4882913,1.8972,958.086,303.584,409.1010683,249.0806404,54.50335961
00-01-28400-02333,NEW_YORK,"Chain112,",2011-01-03T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,682,1705,3.052307692,2.5,0.174615385,1.153846154,1,250.1486817,763.5307455,941.4692545,1.8972,1293.8904,411.1096,474.582079,288.9486665,122.1609335
00-01-28400-02333,NEW_YORK,"Chain112,",2011-01-10T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,704,1760,3.052307692,2.5,0.174615385,1.076923077,1,252.5794739,770.950271,989.049729,1.8972,1335.6288,424.3712,479.1937778,291.7564932,132.6147068
00-01-28400-02333,NEW_YORK,"Chain112,",2011-01-17T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,619,1547.5,3.052307692,2.5,0.174615385,0.769230769,1,233.4818517,712.658452,834.841548,1.8972,1174.3668,373.1332,442.9617691,269.6966829,103.4365171
00-01-28400-02333,NEW_YORK,"Chain112,",2011-01-24T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,592,1480,3.052307692,2.5,0.174615385,0.923076923,1,371.7991014,1134.845257,345.1547428,1.8972,1123.1424,356.8576,705.3772552,429.468002,-72.61040203
00-01-28400-02333,NEW_YORK,"Chain112,",2011-01-31T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,1349,3372.5,3.052307692,2.5,0.174615385,1,1,435.4009928,1328.9778,2043.5222,1.8972,2559.3228,813.1772,826.0427636,502.9350361,310.2421639
00-01-28400-02333,NEW_YORK,"Chain112,",2011-02-07T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,516,1290,3.052307692,2.5,0.174615385,0.461538462,1,375.3067614,1145.551715,144.4482853,1.8972,978.9552,311.0448,712.0319876,433.519727,-122.474927
00-01-28400-02333,NEW_YORK,"Chain112,",2011-02-14T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,629,1572.5,3.052307692,2.5,0.174615385,1.153846154,1,384.0876355,1172.353644,400.1463558,1.8972,1193.3388,379.1612,728.691062,443.6625822,-64.50138224
00-01-28400-02333,NEW_YORK,"Chain112,",2011-02-21T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,515,1276.28,3.052307692,2.477692308,0.183076923,0.615384615,1,323.1357493,986.3097334,289.9702666,1.8972,977.058,299.222,613.0531436,373.2565897,-74.03458972
00-01-28400-02333,NEW_YORK,"Chain112,",2011-02-28T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,739,1470.61,3.052307692,1.99,0.347692308,1,1,448.4084162,1368.680458,101.9295418,1.8972,1402.0308,68.5792,850.7204473,517.9600109,-449.3808109
00-01-28400-02333,NEW_YORK,"Chain112,",2011-03-07T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,672,1337.28,3.052307692,1.99,0.347692308,0.846153846,1,422.1400043,1288.501182,48.77881773,1.8972,1274.9184,62.3616,800.8840161,487.6171662,-425.2555662
00-01-28400-02333,NEW_YORK,"Chain112,",2011-03-14T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,795,1582.05,3.052307692,1.99,0.347692308,0.769230769,1,422.7009199,1290.213269,291.8367305,1.8972,1508.274,73.776,801.9481853,488.2650842,-414.4890842
00-01-28400-02333,NEW_YORK,"Chain112,",2011-03-21T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,645,1283.55,3.052307692,1.99,0.347692308,1.153846154,1,430.3162367,1313.457559,-29.90755938,1.8972,1223.694,59.856,816.3959643,497.0615951,-437.2055951
00-01-28400-02333,NEW_YORK,"Chain112,",2011-03-28T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,869,1743.5,3.052307692,2.038461538,0.326153846,1,1,308.1312168,940.5112834,802.9887166,1.8972,1648.6668,94.8332,584.5865446,355.9247388,-261.0915388
00-01-28400-02333,NEW_YORK,"Chain112,",2011-04-04T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,918,1837.5,3.074615385,2.038461538,0.331538462,1.153846154,0.923076923,428.3493278,1317.009433,520.4905668,1.8972,1741.6296,95.8704,812.6643447,504.3450885,-408.4746885
00-01-28400-02333,NEW_YORK,"Chain112,",2011-04-11T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,824,1639.75,3.074615385,1.99,0.352307692,0.461538462,1,364.3458249,1120.223279,519.5267215,1.8972,1563.2928,76.4572,691.236899,428.9863795,-352.5291795
00-01-28400-02333,NEW_YORK,"Chain112,",2011-04-18T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,772,1552.5,3.074615385,2.038461538,0.331538462,0.846153846,0.923076923,366.8360897,1127.879885,424.620115,1.8972,1464.6384,87.8616,695.9614294,431.9184556,-344.0568556
00-01-28400-02333,NEW_YORK,"Chain112,",2011-04-25T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,449,1123,3.074615385,2.500769231,0.18,1,0.923076923,362.9756991,1116.010669,6.989331258,1.8972,851.8428,271.1572,688.6374964,427.3731724,-156.2159724
00-01-28400-02333,NEW_YORK,"Chain112,",2011-05-02T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,669,1672.5,3.074615385,2.5,0.18,0.923076923,0.923076923,430.4216001,1323.380874,349.1191263,1.8972,1269.2268,403.2732,816.5958598,506.7850139,-103.5118139
00-01-28400-02333,NEW_YORK,"Chain112,",2011-05-16T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,506,1265,3.291538462,2.5,0.24,1.076923077,0.923076923,324.6881753,1068.723617,196.2763829,1.8972,959.9832,305.0168,615.9984062,452.7252109,-147.7084109
00-01-28400-02333,NEW_YORK,"Chain112,",2011-05-23T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,826,1658,3.291538462,2.038461538,0.379230769,1.230769231,0.923076923,327.0202272,1076.399655,581.6003446,1.8972,1567.0872,90.9128,620.422775,455.9768804,-365.0640804
00-01-28400-02333,NEW_YORK,"Chain112,",2011-05-30T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,465,1162.5,3.291538462,2.5,0.24,0.615384615,0.923076923,443.8201889,1460.851222,-298.3512218,1.8972,882.198,280.302,842.0156624,618.8355594,-338.5335594
00-01-28400-02333,NEW_YORK,"Chain112,",2011-06-06T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,539,1346.48,3.291538462,2.499230769,0.24,0.615384615,0.923076923,420.383267,1383.707692,-37.22769186,1.8972,1022.5908,323.8892,797.5511341,586.1565577,-262.2673577
00-01-28400-02333,NEW_YORK,"Chain112,",2011-07-04T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,364,906.36,3.291538462,2.49,0.240769231,0.769230769,1,294.9187075,970.7362687,-64.3762687,1.8972,690.5808,215.7792,559.5197718,411.2164969,-195.4372969
00-01-28400-02333,NEW_YORK,"Chain112,",2011-07-11T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,454,1130.46,3.291538462,2.49,0.240769231,0.923076923,1,309.3413514,1018.208956,112.2510443,1.8972,861.3288,269.1312,586.8824118,431.3265439,-162.1953439
00-01-28400-02333,NEW_YORK,"Chain112,",2011-07-18T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,478,1190.22,3.291538462,2.49,0.240769231,0.769230769,1,285.403305,939.4159554,250.8040446,1.8972,906.8616,283.3584,541.4671502,397.9488052,-114.5904052
00-01-28400-02333,NEW_YORK,"Chain112,",2011-08-01T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,455,1137.5,3.291538462,2.5,0.24,0.846153846,1,290.5818008,956.4611737,181.0388263,1.8972,863.226,274.274,551.2917925,405.1693811,-130.8953811
00-01-28400-02333,NEW_YORK,"Chain112,",2011-08-08T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,545,1367.81,3.291538462,2.545384615,0.226153846,0.923076923,0.923076923,297.6231253,979.6379639,388.1720361,1.8972,1033.974,333.836,564.6505933,414.9873706,-81.1513706
00-01-28400-02333,NEW_YORK,"Chain112,",2011-08-22T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,748,1870,3.291538462,2.5,0.24,0.384615385,1,290.8670966,957.4002357,912.5997643,1.8972,1419.1056,450.8944,551.8330557,405.56718,45.32722
00-01-28400-02333,NEW_YORK,"Chain112,",2011-08-29T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,297,828.63,3.291538462,2.79,0.150769231,0.769230769,1,271.3891551,893.287842,-64.65784204,1.8972,563.4684,265.1616,514.879505,378.408337,-113.246737
00-01-28400-02333,NEW_YORK,"Chain112,",2011-09-12T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,568,1420,3.291538462,2.5,0.24,0.769230769,1,282.4084214,929.5581808,490.4418192,1.8972,1077.6096,342.3904,535.785257,393.7729238,-51.38252379
00-01-28400-02333,NEW_YORK,"Chain112,",2011-09-26T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,373,1003.37,3.291538462,2.69,0.180769231,0.615384615,1,280.0607442,921.830711,81.53928901,1.8972,707.6556,295.7144,531.3312438,390.4994672,-94.78506716
00-01-28400-02333,NEW_YORK,"Chain112,",2011-10-03T00:00:00.000Z,PEPSICO INC,PRETZEL,56.26959154,435,1171.95,3.291538462,2.702307692,0.176923077,0.615384615,1,281.9815046,928.1529678,243.7970322,1.8972,825.282,346.668,534.9753105,393.1776573,-46.50965731
